# Extraction des données de départ
#
# SELECT TIERS_ID, DATE_OUVERTURE FROM UNIREG.FOR_FISCAL
# WHERE ANNULATION_DATE IS NULL
# AND TIERS_ID < 100000
# AND TYPE_AUT_FISC='COMMUNE_HC'
# AND DATE_OUVERTURE > 20090101
# UNION
# SELECT TIERS_ID, TO_NUMBER(TO_CHAR(TO_DATE(DATE_FERMETURE, 'YYYYMMDD') + 1, 'YYYYMMDD')) FROM UNIREG.FOR_FISCAL
# WHERE ANNULATION_DATE IS NULL
# AND TIERS_ID < 100000
# AND DATE_FERMETURE IS NOT NULL
# AND TYPE_AUT_FISC='COMMUNE_OU_FRACTION_VD'
# AND MOTIF_FERMETURE = 'DEPART_HC'
# AND DATE_FERMETURE >= 20090101;
#
TIERS_ID;DATE_OUVERTURE
49827;20090701
49864;20140106
49867;20110419
49881;20160721
49902;20121217
49902;20140114
49914;20110121
49919;20170403
49969;20090709
49973;20130104
49990;20130508
50032;20120502
50032;20130816
50035;20101110
50039;20130104
50055;20090128
50068;20110921
50072;20090326
50082;20120301
50085;20090107
50113;20130624
50113;20161220
50116;20100813
50142;20121109
50173;20160101
50184;20131004
50215;20130617
50217;20141024
50221;20150616
50225;20101209
50227;20140410
50236;20090226
50239;20100812
50270;20100707
50309;20170101
50338;20131029
50358;20100101
50360;20110101
50360;20131210
50369;20090514
50393;20131009
50422;20100609
50428;20130805
50431;20111104
50432;20130104
50435;20140228
50436;20121205
50436;20141117
50448;20141006
50465;20120524
50470;20130412
50473;20160101
50474;20090731
50509;20141218
50512;20170303
50532;20091026
50532;20130201
50537;20090917
50539;20120810
50539;20130206
50551;20131223
50561;20100301
50568;20160822
50568;20170101
50584;20100917
50603;20130110
50628;20090105
50630;20100810
50656;20160310
50662;20100903
50663;20141209
50669;20100812
50672;20141014
50674;20100929
50674;20110408
50681;20151224
50682;20090715
50695;20120419
50696;20121227
50707;20111101
50707;20150918
50707;20160620
50709;20100204
50734;20170405
50777;20130111
50781;20090724
50785;20110817
50795;20100726
50795;20120829
50796;20100726
50796;20120829
50802;20131112
50814;20110607
50818;20130419
50830;20090702
50832;20090115
50837;20090105
50837;20120203
50845;20160530
50872;20121010
50887;20150814
50903;20140513
50908;20110923
50918;20130123
50927;20120316
50930;20140314
50938;20130709
50942;20140513
50946;20160104
50946;20170517
50947;20090622
50947;20170101
50953;20110901
50972;20091029
50980;20110725
50993;20160101
51005;20090130
51007;20170101
51016;20090123
51115;20151104
51135;20101026
51154;20090217
51160;20120730
51177;20110328
51180;20150827
51218;20160127
51234;20120130
51243;20141205
51250;20160101
51252;20170101
51254;20090312
51262;20101223
51262;20130611
51272;20090316
51302;20100414
51310;20131202
51342;20110511
51350;20100726
51350;20120829
51353;20101116
51368;20151020
51374;20150128
51378;20090730
51378;20100709
51384;20140728
51385;20170101
51387;20111206
51399;20120209
51416;20131028
51418;20150520
51425;20121008
51426;20111223
51428;20141015
51435;20111003
51447;20090917
51488;20130111
51505;20150112
51518;20110105
51540;20121214
51548;20130115
51550;20160524
51563;20120203
51571;20130416
51577;20090127
51582;20130628
51591;20150814
51592;20090312
51595;20110914
51627;20091005
51645;20100423
51649;20090629
51650;20090126
51661;20110328
51697;20110308
51711;20090218
51715;20090407
51717;20170101
51728;20140402
51741;20151210
51743;20100812
51767;20150608
51771;20110718
51774;20090930
51777;20130118
51779;20090713
51803;20121231
51805;20091103
51809;20091223
51848;20140515
51868;20100819
51868;20120613
51870;20110829
51879;20160531
51894;20110707
51894;20120531
51896;20120926
51907;20121009
51909;20090130
51909;20110711
51918;20090216
51934;20150105
51941;20140514
51950;20170130
51963;20100105
51994;20130220
51994;20141201
52004;20090219
52005;20090624
52011;20140923
52033;20120723
52035;20091204
52055;20110215
52067;20140702
52101;20100225
52102;20131018
52107;20100504
52111;20150414
52111;20170101
52114;20140401
52115;20090330
52155;20170101
52206;20111222
52218;20121219
52249;20130724
52262;20101201
52262;20170101
52278;20110825
52295;20111221
52305;20111003
52307;20150815
52307;20160305
52339;20090916
52372;20130101
52380;20090122
52400;20160421
52402;20100712
52415;20100205
52446;20100806
52492;20160623
52505;20100318
52519;20160126
52543;20120816
52553;20120316
52556;20110810
52556;20120101
52564;20130101
52564;20150430
52566;20110107
52612;20090902
52643;20090311
52643;20110201
52686;20101118
52686;20110302
52686;20131015
52705;20170101
52706;20140520
52707;20150123
52708;20090511
52708;20150126
52709;20090416
52710;20110715
52714;20141028
52723;20160222
52725;20140303
52747;20090331
52760;20140203
52760;20170101
52785;20090505
52790;20110922
52790;20170101
52796;20110426
52812;20130506
52812;20140422
52825;20091008
52831;20130101
52859;20161121
52866;20100604
52888;20140916
52930;20140708
52962;20140514
52967;20130822
52998;20130101
53002;20110128
53028;20100101
53065;20090415
53070;20100928
53073;20130813
53074;20090417
53079;20100621
53079;20170106
53084;20090210
53153;20150720
53163;20120503
53163;20140214
53163;20170101
53169;20140221
53189;20120329
53224;20141223
53226;20120227
53238;20140505
53249;20140623
53281;20110715
53287;20110907
53309;20131127
53316;20140506
53319;20150821
53352;20101122
53366;20101025
53388;20110401
53393;20100413
53397;20101121
53399;20110207
53420;20130409
53430;20130101
53432;20090609
53437;20090203
53438;20100415
53438;20100813
53473;20150821
53476;20110110
53496;20160407
53499;20100126
53505;20110107
53509;20120608
53511;20101125
53521;20111103
53521;20130402
53526;20131115
53538;20170523
53545;20130417
53549;20100204
53550;20150521
53556;20120302
53564;20170110
53571;20100927
53576;20160329
53592;20131121
53600;20110201
53614;20090226
53619;20110101
53620;20100412
53620;20120423
53638;20170405
53639;20120312
53642;20100331
53643;20100111
53651;20120608
53652;20140429
53657;20121029
53657;20130211
53657;20150424
53663;20140923
53684;20160713
53696;20091130
53703;20090715
53715;20120625
53754;20110427
53755;20160323
53779;20110926
53785;20140204
53792;20110426
53799;20161129
53805;20090506
53805;20101217
53830;20120221
53848;20170329
53858;20121011
53861;20120618
53870;20121024
53870;20140210
53871;20160510
53872;20120606
53874;20140911
53881;20091013
53900;20110203
53908;20130130
53919;20160623
53930;20150803
53933;20091019
53936;20150106
53963;20170103
54002;20140123
54032;20120621
54038;20090403
54042;20091211
54044;20100224
54065;20150522
54068;20141216
54080;20160101
54082;20151103
54083;20140912
54085;20160929
54114;20111005
54132;20090121
54165;20101207
54170;20110315
54170;20110622
54171;20120327
54174;20110707
54181;20100730
54193;20101126
54196;20100601
54198;20110615
54203;20100302
54203;20141120
54204;20100114
54211;20160408
54215;20110627
54218;20090126
54222;20130319
54237;20130116
54242;20110228
54248;20110929
54251;20100226
54253;20110809
54253;20160113
54253;20170101
54291;20130426
54303;20110328
54303;20111220
54303;20121005
54303;20160607
54311;20111205
54319;20150105
54329;20091116
54340;20160727
54351;20090311
54351;20130704
54352;20130101
54352;20150806
54357;20110627
54359;20100128
54365;20091029
54367;20090123
54390;20160617
54406;20091123
54408;20110328
54425;20091118
54425;20111018
54425;20120322
54428;20130924
54436;20111221
54438;20110404
54447;20110831
54448;20121003
54453;20141119
54455;20100519
54464;20131004
54486;20110923
54492;20100702
54498;20120404
54498;20170101
54515;20150521
54521;20120202
54523;20090721
54572;20101227
54582;20160902
54585;20130607
54599;20090716
54607;20150630
54607;20161003
54628;20120405
54628;20120822
54629;20111115
54635;20110414
54639;20150114
54644;20130118
54654;20110421
54684;20110314
54685;20120301
54695;20120608
54706;20100324
54706;20140813
54708;20090211
54709;20090206
54709;20100503
54730;20131213
54735;20100202
54736;20120730
54748;20140606
54748;20161205
54754;20120127
54756;20091013
54765;20130731
54765;20170101
54771;20151217
54782;20140515
54788;20150324
54800;20130722
54804;20151208
54827;20131129
54830;20151201
54838;20100628
54841;20151216
54860;20140818
54882;20090126
54902;20090312
54909;20100506
54925;20140113
54929;20120629
54949;20090317
54960;20170126
54973;20090409
54998;20100913
54999;20120101
55022;20170101
55027;20170101
55036;20110831
55065;20131009
55095;20111018
55098;20141127
55123;20161228
55129;20090428
55133;20090225
55178;20101221
55187;20091124
55190;20100122
55194;20120625
55197;20100121
55198;20150909
55206;20130104
55229;20101201
55231;20120723
55244;20121205
55267;20150127
55271;20141015
55293;20090210
55295;20121016
55296;20090303
55296;20140930
55306;20150203
55324;20110725
55330;20140326
55344;20110217
55350;20111019
55351;20160128
55357;20100727
55361;20100928
55365;20120416
55401;20160708
55415;20090701
55415;20110711
55416;20090615
55416;20100928
55433;20100121
55437;20090423
55453;20140521
55469;20160217
55478;20090724
55499;20130529
55505;20101215
55510;20110328
55510;20110426
55510;20120510
55510;20160607
55540;20090807
55541;20111209
55544;20101029
55546;20131004
55558;20120416
55588;20110705
55591;20151007
55594;20100409
55603;20101126
55612;20120913
55612;20130628
55649;20130404
55649;20131014
55649;20170101
55652;20090209
55674;20130315
55674;20170101
55683;20100128
55699;20111206
55700;20130624
55701;20090222
55706;20151125
55721;20090515
55745;20121223
55748;20111219
55757;20150101
55758;20090818
55771;20090121
55775;20090309
55775;20121219
55775;20131204
55787;20120316
55791;20090604
55793;20140304
55801;20090513
55809;20140114
55816;20090618
55816;20131127
55822;20130101
55825;20090212
55826;20160722
55828;20131212
55835;20090304
55851;20090714
55858;20120110
55858;20140414
55862;20111110
55867;20090115
55871;20110902
55871;20150318
55913;20101007
55919;20130624
55936;20100321
55945;20160401
55954;20160420
55983;20130103
55986;20170203
56022;20140117
56024;20090422
56038;20121010
56044;20150205
56050;20100121
56056;20090513
56058;20090903
56063;20120101
56077;20111118
56088;20090812
56090;20091214
56092;20170314
56110;20100423
56111;20130101
56115;20100312
56118;20111223
56122;20160323
56149;20170420
56151;20170125
56166;20140606
56170;20160401
56183;20120720
56183;20140416
56185;20091022
56185;20101209
56188;20100928
56219;20110819
56222;20120221
56227;20161208
56237;20110726
56252;20090330
56254;20090713
56254;20170101
56270;20120713
56270;20130101
56271;20140516
56277;20090820
56277;20160101
56278;20091119
56284;20120710
56284;20130101
56305;20100817
56307;20100104
56307;20110321
56308;20140109
56309;20100906
56310;20100204
56317;20150105
56328;20170518
56344;20110401
56347;20120502
56364;20150430
56373;20091016
56377;20160906
56422;20130716
56429;20100618
56433;20141110
56451;20141112
56466;20140109
56489;20151218
56491;20150630
56491;20151216
56520;20110728
56531;20110214
56551;20140501
56557;20150312
56565;20121010
56602;20131022
56612;20101123
56612;20140916
56635;20110727
56647;20120523
56649;20160907
56649;20170101
56651;20101123
56694;20110325
56702;20140428
56713;20090305
56713;20120316
56715;20120514
56719;20091109
56719;20120224
56720;20150106
56720;20160920
56727;20121205
56729;20091030
56731;20160812
56732;20091203
56735;20090127
56739;20090224
56739;20090803
56740;20090803
56743;20090520
56743;20140630
56744;20091221
56752;20120913
56755;20110224
56757;20101118
56782;20090409
56798;20130104
56805;20150603
56812;20120709
56825;20090116
56835;20161117
56836;20101209
56842;20111202
56845;20121210
56845;20141010
56872;20150903
56873;20091119
56881;20120629
56884;20121026
56885;20130320
56892;20150223
56892;20160101
56905;20090908
56910;20140203
56914;20160106
56916;20121218
56922;20121010
56943;20120103
56972;20100128
56975;20110819
56987;20140812
56987;20160914
56995;20140424
56996;20091201
56998;20151221
57019;20150923
57025;20130606
57025;20160104
57028;20170101
57041;20160930
57067;20140610
57071;20100108
57084;20130314
57089;20131029
57097;20130322
57107;20100827
57107;20140818
57124;20110104
57124;20111221
57129;20110901
57132;20130422
57132;20150505
57135;20140123
57136;20090511
57136;20090922
57136;20150101
57161;20100226
57162;20100128
57176;20100804
57179;20140729
57181;20111130
57191;20110701
57210;20121105
57214;20110103
57228;20130415
57228;20140114
57234;20110829
57236;20091027
57239;20100113
57251;20130115
57253;20170101
57266;20140428
57295;20130304
57299;20160509
57299;20160906
57331;20120101
57337;20090109
57351;20110426
57353;20160509
57359;20110610
57366;20110113
57375;20101203
57399;20110127
57402;20100118
57402;20100129
57402;20111031
57415;20120516
57426;20160323
57444;20140613
57455;20110624
57470;20101018
57472;20120404
57476;20100401
57484;20120113
57489;20100729
57493;20140508
57510;20120925
57525;20110722
57525;20161206
57526;20090518
57533;20140926
57534;20120125
57534;20121213
57538;20110104
57538;20111221
57566;20090429
57574;20100727
57575;20160125
57576;20090130
57576;20141128
57577;20100322
57584;20120727
57601;20100105
57602;20100222
57604;20100212
57607;20100311
57607;20130528
57614;20131128
57627;20090423
57640;20091109
57642;20110210
57647;20160329
57654;20140523
57665;20130917
57667;20091002
57668;20090121
57677;20090203
57688;20120207
57704;20100305
57706;20090716
57707;20090714
57708;20091204
57743;20130412
57744;20091207
57745;20090908
57746;20091217
57755;20101201
57760;20100415
57760;20140812
57769;20131016
57782;20090917
57783;20170101
57786;20090423
57786;20110713
57786;20140505
57799;20150928
57807;20160630
57821;20151019
57825;20100628
57839;20110617
57839;20150908
57873;20130110
57880;20110114
57899;20111014
57917;20100330
57920;20100423
57920;20140124
57936;20120202
57970;20160928
57976;20120123
57992;20110620
57992;20130328
58001;20091201
58009;20100420
58044;20110816
58048;20100126
58049;20120326
58052;20120827
58061;20090923
58066;20140306
58066;20151221
58081;20150916
58088;20140711
58088;20150907
58089;20100409
58105;20090831
58109;20130412
58109;20150624
58110;20151113
58118;20120808
58125;20130724
58147;20110330
58151;20120614
58151;20150603
58151;20161208
58152;20100607
58161;20090319
58185;20110324
58200;20091216
58207;20110101
58210;20090824
58211;20100325
58214;20100628
58215;20100628
58216;20100510
58225;20090831
58246;20090820
58252;20090629
58253;20090403
58259;20090109
58266;20091102
58271;20090909
58272;20090914
58274;20140417
58274;20160707
58278;20100326
58279;20090317
58290;20090415
58299;20100623
58302;20090807
58309;20130910
58311;20100101
58313;20090213
58318;20100226
58336;20100514
58337;20100906
58340;20150203
58341;20100430
58342;20090625
58347;20100101
58353;20111019
58362;20100705
58374;20100922
58376;20170112
58408;20111007
58408;20141208
58410;20100706
58411;20100602
58411;20140228
58418;20100504
58419;20090206
58426;20130328
58442;20140729
58443;20100714
58444;20090722
58444;20110630
58445;20100709
58445;20120201
58451;20100719
58453;20100430
58454;20091211
58456;20090218
58461;20150409
58472;20120130
58498;20130918
58500;20090713
58505;20120227
58527;20130613
58527;20170303
58552;20100402
58552;20111114
58553;20100630
58553;20100818
58561;20131105
58585;20110314
58600;20100729
58606;20090714
58606;20131120
58611;20140217
58612;20090915
58612;20100921
58612;20110101
58612;20120427
58625;20091008
58639;20101026
58644;20151006
58678;20101101
58683;20161122
58685;20130327
58693;20170518
58696;20170303
58702;20140224
58706;20130912
58706;20151106
58729;20110421
58729;20160311
58730;20111215
58744;20100101
58758;20100812
58758;20120330
58759;20091001
58759;20151223
58761;20100310
58761;20140220
58762;20160930
58763;20170101
58771;20130415
58795;20100225
58805;20140206
58809;20100415
58809;20160627
58818;20160324
58831;20160129
58833;20141110
58859;20131206
58860;20090618
58860;20140505
58862;20130215
58883;20140213
58903;20111228
58903;20160101
58904;20120719
58907;20160809
58914;20140404
58916;20150518
58917;20120802
58918;20100702
58918;20110105
58918;20160920
58923;20100101
58934;20101105
58935;20101104
58943;20141118
58961;20101005
58989;20131106
58989;20140101
59025;20100623
59029;20120914
59046;20161101
59051;20160212
59051;20161103
59057;20130820
59073;20120816
59075;20121211
59096;20131025
59096;20160104
59143;20110704
59145;20100504
59149;20100325
59150;20130513
59159;20090904
59169;20111117
59171;20120227
59192;20090714
59192;20090820
59196;20090527
59202;20130111
59203;20130625
59213;20110902
59213;20141014
59215;20150508
59215;20151015
59235;20170123
59239;20100113
59242;20121210
59242;20150209
59250;20130404
59259;20090323
59266;20090428
59266;20100128
59266;20110202
59269;20110401
59271;20101025
59272;20090513
59276;20110428
59281;20151223
59287;20100526
59287;20120731
59295;20160322
59302;20090807
59305;20090304
59312;20100211
59312;20120606
59313;20100525
59327;20100122
59328;20101109
59329;20091126
59329;20100909
59329;20140106
59330;20090625
59332;20101122
59353;20130308
59353;20170101
59358;20160520
59359;20170421
59364;20091117
59373;20111103
59384;20170214
59392;20101101
59393;20091218
59396;20091221
59406;20120816
59412;20140527
59436;20110309
59438;20150701
59444;20140908
59452;20120216
59461;20120926
59468;20090922
59471;20130513
59472;20090917
59474;20110120
59477;20101223
59495;20130312
59495;20170101
59497;20090227
59497;20101019
59537;20100316
59539;20101112
59557;20120606
59561;20111007
59567;20130404
59570;20131028
59572;20090715
59577;20110718
59577;20150422
59584;20140121
59606;20100504
59608;20120903
59617;20090201
59618;20091217
59620;20130103
59621;20101221
59624;20100726
59625;20090415
59626;20091023
59630;20110525
59642;20120706
59671;20140613
59672;20141103
59676;20110201
59677;20131004
59687;20160310
59688;20110711
59693;20141219
59714;20111223
59714;20140408
59716;20161121
59733;20090120
59751;20090701
59751;20151117
59752;20091228
59775;20120710
59775;20170101
59804;20150401
59821;20110201
59825;20091103
59827;20090114
59827;20141216
59828;20101126
59841;20160111
59850;20100331
59850;20160705
59855;20121204
59863;20161202
59876;20091231
59897;20110131
59897;20150612
59898;20100604
59918;20140714
59936;20160429
59938;20150430
59958;20090206
59959;20100621
59966;20110105
59966;20131111
59979;20101221
59981;20091214
59992;20091029
60010;20140407
60017;20140423
60024;20100713
60027;20160101
60039;20130221
60045;20101110
60046;20110418
60057;20111221
60063;20110429
60075;20100317
60076;20101209
60079;20090114
60082;20170101
60086;20101026
60087;20101214
60087;20170101
60090;20100818
60091;20090428
60092;20090917
60113;20150114
60114;20110117
60121;20160620
60123;20140630
60124;20121030
60144;20130529
60151;20140829
60171;20130104
60188;20150303
60189;20130124
60189;20140319
60192;20161121
60192;20170101
60210;20140127
60210;20140903
60210;20150709
60228;20090128
60228;20120101
60228;20120428
60230;20121204
60260;20101223
60261;20100325
60262;20090917
60263;20100728
60266;20150605
60267;20110506
60268;20110506
60269;20110506
60279;20090430
60280;20091105
60322;20161028
60323;20100430
60324;20090925
60325;20110222
60326;20100812
60329;20100617
60335;20130416
60338;20100729
60340;20101214
60344;20110728
60345;20110415
60346;20140122
60348;20100930
60349;20110923
60349;20160101
60366;20120621
60366;20170101
60370;20130426
60373;20160609
60391;20120110
60396;20140416
60406;20100819
60409;20100518
60447;20131121
60456;20160706
60470;20090326
60471;20090223
60471;20130319
60471;20160627
60476;20110622
60492;20140624
60492;20170101
60509;20120613
60521;20120704
60523;20100203
60524;20101006
60525;20110113
60547;20150904
60558;20150211
60562;20111007
60563;20100824
60564;20140129
60564;20140722
60588;20100617
60589;20100712
60593;20090723
60595;20101116
60600;20091217
60609;20141127
60616;20150217
60630;20140818
60655;20141112
60670;20131001
60670;20161201
60671;20110328
60674;20101213
60676;20090303
60687;20110627
60688;20090812
60692;20100702
60692;20160621
60712;20160301
60716;20090909
60716;20100525
60719;20140919
60719;20141119
60722;20160531
60724;20091221
60729;20130101
60758;20131016
60759;20131209
60759;20150126
60769;20100708
60775;20131016
60775;20160309
60784;20110304
60785;20101108
60787;20120109
60788;20110530
60789;20110519
60791;20110309
60792;20090630
60799;20130213
60807;20110527
60808;20100310
60839;20131028
60840;20131028
60853;20110607
60856;20101125
60856;20130822
60858;20100427
60860;20101011
60860;20160101
60863;20090210
60865;20101117
60866;20170101
60872;20151105
60873;20131105
60884;20110930
60884;20140822
60885;20121127
60887;20140711
60887;20170101
60892;20090907
60892;20150831
60909;20111123
60909;20130911
60922;20110216
60930;20100323
60932;20100709
60937;20090206
60938;20110526
60940;20090327
60940;20160101
60941;20110610
60942;20110329
60944;20110607
60946;20090327
60947;20100224
60982;20161215
60987;20130531
60992;20130101
60995;20120926
60999;20110622
60999;20130115
61008;20090213
61008;20130103
61009;20090217
61009;20090623
61009;20100112
61018;20110301
61040;20131122
61057;20140218
61057;20161018
61066;20130606
61068;20110218
61086;20151104
61091;20160704
61094;20151207
61094;20170314
61095;20090122
61096;20100429
61096;20100824
61096;20120903
61097;20111117
61097;20121214
61100;20141223
61119;20110803
61136;20110920
61155;20091002
61157;20091118
61159;20110705
61160;20100726
61161;20100528
61163;20101222
61164;20101222
61165;20090403
61165;20150112
61167;20161212
61168;20110104
61170;20101210
61171;20100611
61172;20100611
61173;20100611
61174;20100611
61177;20101231
61179;20091204
61179;20131105
61181;20091126
61182;20091216
61183;20100409
61184;20100805
61185;20090831
61185;20140616
61187;20110302
61189;20111128
61190;20090316
61191;20110719
61192;20110210
61193;20110520
61195;20100624
61197;20091204
61198;20091216
61210;20100712
61210;20121206
61211;20110104
61212;20101207
61219;20100625
61221;20111010
61222;20110722
61223;20110630
61224;20110720
61226;20160708
61231;20101221
61235;20110825
61236;20091231
61242;20111123
61262;20161021
61265;20130910
61296;20160711
61314;20090819
61315;20090526
61326;20131213
61329;20121017
61343;20140325
61380;20140710
61423;20100218
61439;20120705
61446;20110518
61447;20110223
61448;20110616
61448;20120718
61449;20100805
61479;20110914
61485;20140107
61487;20090529
61494;20100311
61499;20110315
61500;20100903
61506;20130531
61507;20150407
61507;20160803
61509;20150424
61511;20090716
61513;20101210
61514;20130107
61515;20100629
61516;20110328
61518;20101130
61518;20170101
61523;20140827
61526;20170101
61529;20091109
61529;20101008
61529;20130927
61530;20110218
61547;20140707
61576;20130701
61577;20091008
61581;20100319
61598;20130422
61601;20110628
61630;20120206
61649;20150101
61657;20100617
61657;20140328
61664;20150527
61672;20140815
61679;20121106
61686;20100608
61690;20130625
61700;20150417
61700;20170101
61702;20111222
61705;20150407
61725;20130607
61726;20140401
61752;20160826
61754;20111005
61756;20100421
61760;20160714
61765;20140724
61815;20120426
61818;20121113
61821;20121017
61831;20170223
61833;20150507
61833;20160126
61844;20141031
61857;20160308
61872;20100915
61880;20120423
61885;20090528
61893;20120101
61903;20100629
61907;20130814
61922;20120217
61936;20110907
61947;20120131
61947;20120913
61947;20130610
61956;20140401
61960;20140320
61972;20100315
61985;20120312
62020;20110127
62021;20100330
62023;20100121
62025;20110628
62026;20111011
62048;20110330
62052;20090515
62054;20160923
62060;20090326
62061;20090709
62064;20110802
62065;20100203
62067;20130905
62068;20091215
62077;20150723
62078;20140210
62079;20100119
62082;20111014
62086;20110610
62087;20100616
62087;20160101
62090;20111114
62091;20110811
62092;20090609
62093;20111214
62102;20120314
62126;20090708
62148;20130822
62154;20100727
62155;20160527
62165;20111221
62172;20130122
62182;20101203
62189;20111028
62190;20130517
62191;20110118
62193;20130531
62205;20090108
62206;20090908
62211;20150311
62211;20170127
62235;20150413
62238;20090306
62239;20160809
62271;20150101
62275;20170412
62294;20100528
62295;20140709
62307;20090115
62307;20170101
62322;20140613
62335;20161020
62339;20140319
62347;20090202
62352;20150527
62355;20111007
62363;20110712
62364;20110610
62365;20120217
62366;20120217
62368;20111122
62374;20110401
62376;20111125
62377;20111205
62380;20170101
62382;20111124
62385;20140204
62398;20090203
62399;20100416
62401;20100423
62402;20131127
62403;20090624
62407;20120214
62419;20140221
62419;20140911
62430;20150904
62431;20120330
62439;20140604
62447;20110601
62447;20140519
62453;20150918
62469;20090923
62476;20101102
62483;20120521
62483;20131016
62484;20150306
62500;20130208
62500;20140917
62503;20141203
62506;20130913
62510;20090612
62512;20110520
62513;20090512
62514;20091007
62514;20160127
62531;20110627
62536;20110411
62536;20130722
62539;20100312
62540;20100211
62540;20120127
62554;20090904
62556;20100714
62558;20150709
62560;20100209
62561;20110214
62563;20100301
62566;20100611
62572;20110805
62573;20110610
62574;20101223
62613;20150423
62613;20161003
62628;20151001
62632;20170110
62637;20111207
62640;20110331
62640;20150204
62663;20120629
62678;20130101
62678;20170101
62680;20130101
62681;20130905
62686;20130101
62687;20130101
62690;20090721
62691;20110302
62692;20111206
62692;20170101
62710;20150213
62726;20160216
62735;20110207
62735;20170101
62738;20110128
62740;20111028
62744;20100331
62751;20120425
62761;20151218
62765;20130730
62770;20130220
62770;20170101
62771;20130702
62771;20170101
62773;20091030
62774;20100624
62788;20141006
62793;20160223
62804;20111117
62808;20151105
62814;20111213
62822;20150904
62822;20170101
62842;20141210
62843;20150707
62847;20110505
62849;20111227
62851;20120313
62853;20100914
62853;20140522
62855;20110930
62860;20100101
62875;20120301
62880;20090813
62880;20100714
62882;20110510
62883;20150113
62902;20120629
62919;20120530
62921;20141114
62927;20110414
62927;20160422
62936;20100112
62937;20120223
62938;20101117
62938;20141126
62938;20170101
62946;20101203
62946;20120803
62946;20160107
62947;20110523
62963;20121214
62967;20120223
62988;20100312
62988;20130214
62991;20110809
62994;20091105
62998;20110706
62999;20110217
63012;20150821
63019;20121220
63027;20140905
63030;20101112
63031;20141024
63036;20120606
63036;20161019
63044;20090921
63059;20101104
63059;20170101
63075;20110509
63088;20130101
63101;20160223
63109;20091027
63112;20120217
63121;20141105
63140;20110404
63149;20160810
63150;20150529
63172;20140725
63204;20150409
63212;20090908
63212;20100219
63218;20130516
63227;20120524
63233;20130918
63237;20120426
63238;20090126
63244;20110629
63250;20090507
63259;20100506
63259;20140117
63260;20170123
63261;20131106
63272;20100304
63283;20161124
63285;20160930
63298;20110111
63301;20110421
63306;20131029
63309;20110818
63319;20090508
63342;20120913
63344;20120101
63345;20100224
63358;20110329
63362;20130423
63364;20120615
63370;20170303
63377;20120113
63384;20120301
63385;20140505
63394;20160921
63396;20170316
63403;20101001
63405;20120424
63405;20140122
63406;20111013
63410;20111212
63443;20160523
63449;20141216
63460;20140703
63478;20110707
63479;20110608
63492;20110722
63492;20121221
63519;20120305
63520;20110617
63523;20110603
63524;20090714
63526;20110317
63532;20120426
63545;20130723
63547;20150805
63555;20111214
63560;20130527
63562;20130801
63566;20130626
63578;20151223
63587;20111219
63587;20140624
63590;20091119
63594;20110601
63595;20110311
63597;20091211
63604;20160119
63604;20170101
63607;20160816
63626;20120324
63648;20100602
63649;20091007
63649;20130411
63662;20120926
63674;20110310
63674;20111108
63675;20100311
63675;20160101
63679;20090806
63681;20120402
63682;20111227
63683;20110607
63689;20090313
63689;20120323
63706;20150624
63720;20120109
63727;20120814
63733;20100216
63744;20170111
63760;20140814
63776;20170213
63786;20130121
63805;20110518
63809;20101018
63810;20120113
63810;20120731
63814;20091103
63816;20120601
63838;20100414
63846;20150202
63867;20111206
63867;20130101
63869;20120606
63870;20120402
63886;20110107
63887;20120101
63888;20120101
63890;20110101
63895;20151002
63901;20091106
63901;20110913
63901;20130213
63902;20110102
63910;20150312
63910;20160610
63928;20111223
63929;20110509
63930;20110406
63931;20120622
63932;20090430
63950;20160527
63966;20110101
63984;20111219
63988;20110705
63995;20150423
63997;20160321
63998;20101105
63999;20110202
64002;20110729
64003;20120423
64004;20091125
64005;20161202
64007;20090527
64008;20090928
64009;20090925
64009;20121207
64010;20101229
64011;20100930
64013;20100202
64021;20160323
64025;20101001
64029;20110622
64030;20110101
64034;20120713
64036;20100803
64036;20130104
64037;20091209
64038;20110318
64039;20140101
64041;20110316
64060;20111104
64070;20120127
64285;20120822
64285;20160101
64389;20120426
64406;20170125
64414;20150416
64419;20161012
64423;20100319
64424;20111208
64424;20120203
64424;20120925
64425;20120629
64428;20131018
64428;20151006
64436;20170428
64444;20121010
64458;20120914
64467;20120313
64468;20110510
64468;20130422
64481;20130926
64481;20170323
64502;20130318
64505;20130515
64516;20140314
64521;20170104
64525;20100727
64525;20110726
64544;20141104
64545;20120417
64546;20101115
64548;20100125
64548;20160101
64549;20090721
64577;20091116
64585;20110929
64596;20160712
64622;20120709
64623;20100412
64633;20100401
64643;20120823
64656;20091223
64657;20140101
64658;20100115
64659;20120530
64665;20170126
64667;20120402
64668;20120101
64668;20130129
64669;20110121
64670;20120910
64671;20111116
64676;20101004
64681;20100617
64681;20130604
64685;20110203
64687;20120710
64691;20141110
64691;20160912
64722;20090922
64773;20150616
64783;20140128
64786;20130722
64787;20110217
64789;20100623
64790;20101220
64790;20120127
64790;20130101
64791;20110720
64791;20130222
64792;20110309
64799;20150121
64804;20120203
64804;20120925
64804;20150715
64806;20110411
64810;20110525
64811;20120928
64812;20100407
64812;20170116
64832;20150729
64853;20150609
64859;20150604
64872;20101210
64873;20140306
64874;20110407
